user_id,recency,frequency,monetary,last_trip_time,rfm_score,segments
R02982,10,24,399.56,2025-04-18,13,High‑Value Loyalists
R02983,13,19,350.90999999999997,2025-04-15,9,Regular Commuters
R02984,10,16,277.27,2025-04-18,7,Occasional Riders
R02985,17,19,261.43,2025-04-11,7,Occasional Riders
R02986,3,19,274.78,2025-04-25,9,Regular Commuters
R02987,9,26,391.88,2025-04-19,14,High‑Value Loyalists
R02988,30,23,338.42,2025-03-29,10,Regular Commuters
R02989,14,18,272.44,2025-04-14,7,Occasional Riders
R02990,3,24,364.26,2025-04-25,13,High‑Value Loyalists
R02991,9,20,320.8,2025-04-19,10,Regular Commuters
R02992,13,15,243.97,2025-04-15,5,At Risk Users
R02993,11,24,350.06,2025-04-17,11,Regular Commuters
R02994,6,27,446.86,2025-04-22,14,High‑Value Loyalists
R02995,4,22,331.96999999999997,2025-04-24,13,High‑Value Loyalists
R02996,7,28,404.28,2025-04-21,14,High‑Value Loyalists
R02997,17,26,369.75,2025-04-11,12,High‑Value Loyalists
R02998,20,26,367.06,2025-04-08,11,Regular Commuters
R02999,2,21,310.96999999999997,2025-04-26,11,Regular Commuters
R03000,28,21,323.75,2025-03-31,9,Regular Commuters
R03001,21,21,316.81,2025-04-07,8,Occasional Riders
R03002,11,17,229.56,2025-04-17,6,Occasional Riders
R03003,9,17,282.36,2025-04-19,8,Occasional Riders
R03004,42,18,353.8,2025-03-17,7,Occasional Riders
R03005,38,17,223.02,2025-03-21,4,At Risk Users
R03006,6,18,271.53000000000003,2025-04-22,8,Occasional Riders
R03007,7,22,318.9,2025-04-21,11,Regular Commuters
R03008,29,21,298.64,2025-03-30,8,Occasional Riders
R03009,4,19,318.69,2025-04-24,10,Regular Commuters
R03010,25,19,262.71999999999997,2025-04-03,6,Occasional Riders
R03011,11,21,318.97,2025-04-17,9,Regular Commuters
R03012,59,15,211.93,2025-02-28,3,At Risk Users
R03013,21,20,308.88,2025-04-07,8,Occasional Riders
R03014,36,22,322.82,2025-03-23,8,Occasional Riders
R03015,14,15,235.71,2025-04-14,5,At Risk Users
R03016,2,23,336.65,2025-04-26,13,High‑Value Loyalists
R03017,4,25,392.65999999999997,2025-04-24,15,High‑Value Loyalists
R03018,29,21,383.01,2025-03-30,10,Regular Commuters
R03019,6,20,343.38,2025-04-22,11,Regular Commuters
R03020,9,19,305.55,2025-04-19,9,Regular Commuters
R03021,24,16,236.10999999999999,2025-04-04,4,At Risk Users
R03022,26,28,410.04,2025-04-02,12,High‑Value Loyalists
R03023,89,11,199.07,2025-01-29,3,At Risk Users
R03024,14,16,234.22,2025-04-14,5,At Risk Users
R03025,41,16,214.72,2025-03-18,3,At Risk Users
R03026,84,12,195.43,2025-02-03,3,At Risk Users
R03027,17,18,299.75,2025-04-11,8,Occasional Riders
R03028,1,36,571.54,2025-04-27,15,High‑Value Loyalists
R03029,28,19,304.71,2025-03-31,7,Occasional Riders
R03030,80,21,373.22,2025-02-07,9,Regular Commuters
R03031,2,23,339.0,2025-04-26,13,High‑Value Loyalists
R03032,32,18,285.56,2025-03-27,5,At Risk Users
R03033,18,18,280.42,2025-04-10,7,Occasional Riders
R03034,33,15,219.92,2025-03-26,3,At Risk Users
R03035,22,17,270.26,2025-04-06,6,Occasional Riders
R03036,1,25,401.40999999999997,2025-04-27,15,High‑Value Loyalists
R03037,8,19,299.93,2025-04-20,9,Regular Commuters
R03038,16,19,283.69,2025-04-12,7,Occasional Riders
R03039,39,23,376.54,2025-03-20,10,Regular Commuters
R03040,8,19,243.83,2025-04-20,7,Occasional Riders
R03041,8,12,191.34,2025-04-20,6,Occasional Riders
R03042,3,21,302.6,2025-04-25,11,Regular Commuters
R03043,3,25,424.61,2025-04-25,15,High‑Value Loyalists
R03044,7,13,176.93,2025-04-21,6,Occasional Riders
R03045,43,20,300.08,2025-03-16,7,Occasional Riders
R03046,30,15,231.84,2025-03-29,4,At Risk Users
R03047,31,12,179.8,2025-03-28,3,At Risk Users
R03048,40,15,252.72,2025-03-19,4,At Risk Users
R03049,6,24,341.35,2025-04-22,12,High‑Value Loyalists
R03050,26,15,185.93,2025-04-02,4,At Risk Users
R03051,8,23,345.71999999999997,2025-04-20,12,High‑Value Loyalists
R03052,6,20,329.33,2025-04-22,11,Regular Commuters
R03053,49,20,292.35,2025-03-10,7,Occasional Riders
R03054,14,19,284.64,2025-04-14,7,Occasional Riders
R03055,11,34,587.14,2025-04-17,13,High‑Value Loyalists
R03056,7,17,292.98,2025-04-21,9,Regular Commuters
R03057,11,23,449.19,2025-04-17,12,High‑Value Loyalists
R03058,33,19,282.78,2025-03-26,5,At Risk Users
R03059,6,19,292.37,2025-04-22,9,Regular Commuters
R03060,6,24,337.63,2025-04-22,12,High‑Value Loyalists
R03061,22,21,368.81,2025-04-06,9,Regular Commuters
R03062,11,25,353.5,2025-04-17,12,High‑Value Loyalists
R03063,24,19,326.7,2025-04-04,8,Occasional Riders
R03064,8,21,346.66,2025-04-20,11,Regular Commuters
R03065,3,14,228.18,2025-04-25,7,Occasional Riders
R03066,7,19,256.32,2025-04-21,8,Occasional Riders
R03067,13,24,349.34,2025-04-15,11,Regular Commuters
R03068,50,16,246.13,2025-03-09,4,At Risk Users
R03069,26,21,305.91,2025-04-02,8,Occasional Riders
R03070,1,19,337.43,2025-04-27,11,Regular Commuters
R03071,6,25,387.49,2025-04-22,14,High‑Value Loyalists
R03072,41,23,390.0,2025-03-18,10,Regular Commuters
R03073,6,18,299.82,2025-04-22,9,Regular Commuters
R03074,2,16,221.53,2025-04-26,7,Occasional Riders
R03075,22,20,281.89,2025-04-06,7,Occasional Riders
R03076,36,18,318.67,2025-03-23,6,Occasional Riders
R03077,8,22,346.29,2025-04-20,12,High‑Value Loyalists
R03078,9,18,241.91,2025-04-19,7,Occasional Riders
R03079,16,26,385.56,2025-04-12,13,High‑Value Loyalists
R03080,51,14,166.82,2025-03-08,3,At Risk Users
R03081,18,21,348.41,2025-04-10,10,Regular Commuters
R03082,10,19,322.89,2025-04-18,9,Regular Commuters
R03083,2,24,417.89,2025-04-26,14,High‑Value Loyalists
R03084,5,19,297.87,2025-04-23,10,Regular Commuters
R03085,22,18,239.26,2025-04-06,5,At Risk Users
R03086,17,27,429.92,2025-04-11,13,High‑Value Loyalists
R03087,10,18,268.75,2025-04-18,8,Occasional Riders
R03088,34,20,266.54,2025-03-25,6,Occasional Riders
R03089,5,21,287.94,2025-04-23,11,Regular Commuters
R03090,3,15,218.4,2025-04-25,7,Occasional Riders
R03091,7,21,306.01,2025-04-21,10,Regular Commuters
R03092,27,22,355.98,2025-04-01,10,Regular Commuters
R03093,31,26,411.03000000000003,2025-03-28,11,Regular Commuters
R03094,17,20,291.93,2025-04-11,9,Regular Commuters
R03095,63,18,294.96,2025-02-24,6,Occasional Riders
R03096,2,29,422.14,2025-04-26,15,High‑Value Loyalists
R03097,12,17,272.98,2025-04-16,7,Occasional Riders
R03098,4,22,357.7,2025-04-24,13,High‑Value Loyalists
R03099,25,18,305.34,2025-04-03,7,Occasional Riders
R03100,4,24,360.62,2025-04-24,13,High‑Value Loyalists
R03101,3,21,379.37,2025-04-25,13,High‑Value Loyalists
R03102,2,15,194.22,2025-04-26,7,Occasional Riders
R03103,15,25,396.36,2025-04-13,13,High‑Value Loyalists
R03104,15,14,219.51,2025-04-13,5,At Risk Users
R03105,7,25,396.28,2025-04-21,14,High‑Value Loyalists
R03106,6,16,272.78,2025-04-22,7,Occasional Riders
R03107,52,24,348.73,2025-03-07,9,Regular Commuters
R03108,32,19,275.93,2025-03-27,5,At Risk Users
R03109,8,21,329.55,2025-04-20,11,Regular Commuters
R03110,4,24,418.44,2025-04-24,14,High‑Value Loyalists
R03111,9,13,192.75,2025-04-19,6,Occasional Riders
R03112,72,23,326.93,2025-02-15,9,Regular Commuters
R03113,3,14,206.58,2025-04-25,7,Occasional Riders
R03114,13,22,355.58,2025-04-15,11,Regular Commuters
R03115,16,15,218.11,2025-04-12,5,At Risk Users
R03116,5,18,231.16,2025-04-23,8,Occasional Riders
R03117,27,31,472.68,2025-04-01,12,High‑Value Loyalists
R03118,2,22,297.21,2025-04-26,12,High‑Value Loyalists
R03119,24,19,287.62,2025-04-04,7,Occasional Riders
R03120,13,11,177.62,2025-04-15,5,At Risk Users
R03121,38,14,197.39,2025-03-21,3,At Risk Users
R03122,5,20,350.61,2025-04-23,12,High‑Value Loyalists
R03123,3,24,393.45,2025-04-25,14,High‑Value Loyalists
R03124,49,20,350.0,2025-03-10,8,Occasional Riders
R03125,10,26,434.67,2025-04-18,14,High‑Value Loyalists
R03126,12,18,250.62,2025-04-16,7,Occasional Riders
R03127,63,19,295.63,2025-02-24,6,Occasional Riders
R03128,10,16,219.39,2025-04-18,6,Occasional Riders
R03129,19,14,201.88,2025-04-09,4,At Risk Users
R03130,24,24,320.45,2025-04-04,9,Regular Commuters
R03131,55,17,231.36,2025-03-04,4,At Risk Users
R03132,8,15,242.19,2025-04-20,6,Occasional Riders
R03133,6,18,289.59,2025-04-22,9,Regular Commuters
R03134,5,15,233.21,2025-04-22,7,Occasional Riders
R03135,61,18,291.69,2025-02-26,6,Occasional Riders
R03136,12,24,344.45,2025-04-16,11,Regular Commuters
R03137,42,21,310.69,2025-03-17,7,Occasional Riders
R03138,3,23,397.44,2025-04-25,14,High‑Value Loyalists
R03139,51,17,257.29,2025-03-08,5,At Risk Users
R03140,5,28,440.82,2025-04-23,15,High‑Value Loyalists
R03141,30,16,219.02,2025-03-29,4,At Risk Users
R03142,23,20,277.1,2025-04-05,7,Occasional Riders
R03143,14,14,216.9,2025-04-14,5,At Risk Users
R03144,3,14,189.35999999999999,2025-04-25,7,Occasional Riders
R03145,10,25,425.31,2025-04-18,14,High‑Value Loyalists
R03146,92,18,311.04,2025-01-26,6,Occasional Riders
R03147,4,23,368.68,2025-04-24,13,High‑Value Loyalists
R03148,35,24,345.12,2025-03-24,9,Regular Commuters
R03149,11,12,170.28,2025-04-17,5,At Risk Users
R03150,3,26,426.0,2025-04-25,15,High‑Value Loyalists
R03151,12,19,268.16,2025-04-16,7,Occasional Riders
R03152,9,16,243.79,2025-04-19,6,Occasional Riders
R03153,11,15,212.88,2025-04-17,5,At Risk Users
R03154,20,18,236.47,2025-04-08,5,At Risk Users
R03155,8,27,421.49,2025-04-20,14,High‑Value Loyalists
R03156,10,15,255.42,2025-04-18,7,Occasional Riders
R03157,26,15,225.07,2025-04-02,4,At Risk Users
R03158,15,20,332.52,2025-04-13,10,Regular Commuters
R03159,44,19,248.65,2025-03-15,5,At Risk Users
R03160,5,25,409.23,2025-04-23,15,High‑Value Loyalists
R03161,12,14,247.35,2025-04-16,6,Occasional Riders
R03162,18,17,220.42000000000002,2025-04-10,6,Occasional Riders
R03163,3,25,362.90999999999997,2025-04-25,14,High‑Value Loyalists
R03164,17,21,314.88,2025-04-11,9,Regular Commuters
R03165,21,13,221.54,2025-04-07,4,At Risk Users
R03166,22,18,282.90999999999997,2025-04-06,6,Occasional Riders
R03167,14,24,397.06,2025-04-14,12,High‑Value Loyalists
R03168,9,23,347.61,2025-04-19,12,High‑Value Loyalists
R03169,7,21,335.13,2025-04-21,11,Regular Commuters
R03170,43,20,299.12,2025-03-16,7,Occasional Riders
R03171,12,21,331.32,2025-04-16,10,Regular Commuters
R03172,4,15,262.78,2025-04-24,8,Occasional Riders
R03173,23,21,327.55,2025-04-05,9,Regular Commuters
R03174,6,18,273.91,2025-04-22,8,Occasional Riders
R03175,1,24,360.90999999999997,2025-04-27,13,High‑Value Loyalists
R03176,28,14,229.43,2025-03-31,4,At Risk Users
R03177,17,23,389.88,2025-04-11,12,High‑Value Loyalists
R03178,14,19,290.59,2025-04-14,8,Occasional Riders
R03179,6,24,360.03,2025-04-22,12,High‑Value Loyalists
R03180,15,20,349.1,2025-04-13,10,Regular Commuters
R03181,7,24,373.89,2025-04-21,13,High‑Value Loyalists
R03182,36,20,341.26,2025-03-23,8,Occasional Riders
R03183,13,21,294.34,2025-04-15,9,Regular Commuters
R03184,2,20,310.64,2025-04-26,11,Regular Commuters
R03185,20,20,273.72,2025-04-08,7,Occasional Riders
R03186,3,28,413.63,2025-04-25,15,High‑Value Loyalists
R03187,10,14,203.73000000000002,2025-04-18,6,Occasional Riders
R03188,16,10,167.7,2025-04-12,5,At Risk Users
R03189,4,21,338.44,2025-04-24,12,High‑Value Loyalists
R03190,11,24,338.45,2025-04-17,11,Regular Commuters
R03191,39,19,352.71,2025-03-20,7,Occasional Riders
R03192,10,18,277.86,2025-04-18,8,Occasional Riders
R03193,9,17,264.28000000000003,2025-04-19,8,Occasional Riders
R03194,73,16,241.34,2025-02-14,3,At Risk Users
R03195,80,15,209.34,2025-02-07,3,At Risk Users
R03196,37,20,319.07,2025-03-22,7,Occasional Riders
R03197,10,21,359.57,2025-04-18,11,Regular Commuters
R03198,54,17,263.56,2025-03-05,5,At Risk Users
R03199,12,18,291.01,2025-04-16,8,Occasional Riders
R03200,1,23,372.49,2025-04-27,14,High‑Value Loyalists
R03201,2,15,270.89,2025-04-26,8,Occasional Riders
R03202,7,26,373.3,2025-04-21,14,High‑Value Loyalists
R03203,19,23,329.18,2025-04-09,10,Regular Commuters
R03204,26,19,310.38,2025-04-02,7,Occasional Riders
R03205,45,20,303.2,2025-03-14,7,Occasional Riders
R03206,42,21,394.59000000000003,2025-03-17,9,Regular Commuters
R03207,25,19,253.97,2025-04-03,6,Occasional Riders
R03208,24,19,311.76,2025-04-04,7,Occasional Riders
R03209,12,22,270.84,2025-04-16,9,Regular Commuters
R03210,14,28,534.27,2025-04-14,13,High‑Value Loyalists
R03211,20,20,303.09,2025-04-08,8,Occasional Riders
R03212,3,17,252.93,2025-04-25,9,Regular Commuters
R03213,8,18,289.29,2025-04-20,9,Regular Commuters
R03214,3,27,441.85,2025-04-25,15,High‑Value Loyalists
R03215,4,26,402.38,2025-04-24,15,High‑Value Loyalists
R03216,20,22,358.15,2025-04-08,10,Regular Commuters
R03217,30,25,430.61,2025-03-29,12,High‑Value Loyalists
R03218,28,25,404.43,2025-03-31,12,High‑Value Loyalists
R03219,19,23,384.49,2025-04-09,11,Regular Commuters
R03220,9,16,222.93,2025-04-19,6,Occasional Riders
R03221,28,20,312.17,2025-03-31,8,Occasional Riders
R03222,3,22,323.38,2025-04-25,13,High‑Value Loyalists
R03223,5,28,395.48,2025-04-23,15,High‑Value Loyalists
R03224,18,21,295.96999999999997,2025-04-10,9,Regular Commuters
R03225,3,20,282.93,2025-04-25,10,Regular Commuters
R03226,26,31,532.39,2025-04-02,12,High‑Value Loyalists
R03227,1,24,343.41,2025-04-27,13,High‑Value Loyalists
R03228,12,15,204.31,2025-04-16,5,At Risk Users
R03229,1,24,369.05,2025-04-27,13,High‑Value Loyalists
R03230,3,16,259.02,2025-04-25,8,Occasional Riders
R03231,11,22,361.18,2025-04-17,11,Regular Commuters
R03232,7,6,85.96000000000001,2025-04-21,6,Occasional Riders
R03233,19,23,330.78,2025-04-09,10,Regular Commuters
R03234,64,13,232.5,2025-02-23,3,At Risk Users
R03235,43,26,467.23,2025-03-16,11,Regular Commuters
R03236,6,22,375.74,2025-04-22,13,High‑Value Loyalists
R03237,30,22,393.46999999999997,2025-03-29,11,Regular Commuters
R03238,43,26,420.38,2025-03-16,11,Regular Commuters
R03239,4,22,347.59,2025-04-24,13,High‑Value Loyalists
R03240,5,26,416.07,2025-04-23,15,High‑Value Loyalists
R03241,15,27,403.52,2025-04-13,13,High‑Value Loyalists
R03242,22,17,267.46,2025-04-06,6,Occasional Riders
R03243,30,17,313.72,2025-03-29,7,Occasional Riders
R03244,17,19,306.76,2025-04-11,8,Occasional Riders
R03245,49,12,192.02,2025-03-10,3,At Risk Users
R03246,24,19,287.35,2025-04-04,7,Occasional Riders
R03247,49,19,304.21,2025-03-10,6,Occasional Riders
R03248,25,17,245.86,2025-04-03,6,Occasional Riders
R03249,23,28,507.76,2025-04-05,12,High‑Value Loyalists
R03250,15,19,268.94,2025-04-13,7,Occasional Riders
R03251,1,21,341.57,2025-04-27,12,High‑Value Loyalists
R03252,5,19,307.94,2025-04-23,10,Regular Commuters
R03253,60,13,193.39,2025-02-27,3,At Risk Users
R03254,4,16,236.18,2025-04-24,7,Occasional Riders
R03255,33,22,362.93,2025-03-26,9,Regular Commuters
R03256,22,20,286.94,2025-04-06,8,Occasional Riders
R03257,1,17,255.1,2025-04-27,9,Regular Commuters
R03258,27,13,224.44,2025-04-01,4,At Risk Users
R03259,38,15,210.56,2025-03-21,3,At Risk Users
R03260,25,16,231.32,2025-04-03,4,At Risk Users
R03261,68,16,257.7,2025-02-19,4,At Risk Users
R03262,16,14,253.61,2025-04-12,6,Occasional Riders
R03263,2,31,466.6,2025-04-26,15,High‑Value Loyalists
R03264,11,18,276.15,2025-04-17,7,Occasional Riders
R03265,11,17,239.03,2025-04-17,6,Occasional Riders
R03266,15,25,404.77,2025-04-13,13,High‑Value Loyalists
R03267,14,19,259.35,2025-04-14,7,Occasional Riders
R03268,2,22,322.73,2025-04-26,12,High‑Value Loyalists
R03269,14,16,294.86,2025-04-14,7,Occasional Riders
R03270,10,22,322.6,2025-04-18,11,Regular Commuters
R03271,10,17,265.33,2025-04-18,8,Occasional Riders
R03272,2,27,452.74,2025-04-26,15,High‑Value Loyalists
R03273,11,21,282.56,2025-04-17,8,Occasional Riders
R03274,2,15,229.79,2025-04-26,7,Occasional Riders
R03275,32,13,240.2,2025-03-27,3,At Risk Users
R03276,28,13,168.95,2025-03-31,4,At Risk Users
R03277,21,26,458.26,2025-04-07,12,High‑Value Loyalists
R03278,22,20,374.26,2025-04-06,10,Regular Commuters
R03279,23,17,214.59,2025-04-05,5,At Risk Users
R03280,22,23,389.88,2025-04-06,11,Regular Commuters
R03281,14,17,269.29,2025-04-14,7,Occasional Riders
R03282,18,19,286.81,2025-04-10,8,Occasional Riders
R03283,8,17,251.65,2025-04-20,8,Occasional Riders
R03284,19,19,287.29,2025-04-09,7,Occasional Riders
R03285,9,23,371.39,2025-04-19,13,High‑Value Loyalists
R03286,36,18,277.51,2025-03-23,5,At Risk Users
R03287,29,22,312.98,2025-03-30,9,Regular Commuters
R03288,29,15,260.32,2025-03-30,5,At Risk Users
R03289,30,22,321.31,2025-03-29,9,Regular Commuters
R03290,62,13,231.07999999999998,2025-02-25,3,At Risk Users
R03291,27,20,345.93,2025-04-01,9,Regular Commuters
R03292,9,18,327.7,2025-04-19,10,Regular Commuters
R03293,31,21,358.74,2025-03-28,8,Occasional Riders
R03294,15,15,214.25,2025-04-13,5,At Risk Users
R03295,11,19,270.99,2025-04-17,7,Occasional Riders
R03296,16,9,113.59,2025-04-12,5,At Risk Users
R03297,1,25,361.99,2025-04-27,14,High‑Value Loyalists
R03298,5,21,325.49,2025-04-23,12,High‑Value Loyalists
R03299,5,21,338.85,2025-04-23,12,High‑Value Loyalists
R03300,16,16,245.73,2025-04-12,6,Occasional Riders
R03301,22,25,369.85,2025-04-06,11,Regular Commuters
R03302,9,19,263.08,2025-04-19,8,Occasional Riders
R03303,27,20,287.49,2025-04-01,8,Occasional Riders
R03304,3,16,264.37,2025-04-25,8,Occasional Riders
R03305,16,18,229.56,2025-04-12,6,Occasional Riders
R03306,2,18,257.1,2025-04-26,9,Regular Commuters
R03307,6,21,305.09000000000003,2025-04-22,10,Regular Commuters
R03308,38,21,322.04,2025-03-21,7,Occasional Riders
R03309,27,21,304.28,2025-04-01,8,Occasional Riders
R03310,17,22,305.86,2025-04-11,10,Regular Commuters
R03311,30,20,318.92,2025-03-29,8,Occasional Riders
R03312,16,18,294.71,2025-04-12,8,Occasional Riders
R03313,3,21,408.01,2025-04-25,13,High‑Value Loyalists
R03314,15,18,304.95,2025-04-13,8,Occasional Riders
R03315,2,30,441.1,2025-04-26,15,High‑Value Loyalists
R03316,12,20,342.74,2025-04-16,10,Regular Commuters
R03317,4,21,336.7,2025-04-24,12,High‑Value Loyalists
R03318,23,22,314.42,2025-04-05,9,Regular Commuters
R03319,13,20,340.64,2025-04-15,10,Regular Commuters
R03320,1,15,239.26,2025-04-27,7,Occasional Riders
R03321,22,24,367.52,2025-04-06,10,Regular Commuters
R03322,48,20,261.07,2025-03-11,6,Occasional Riders
R03323,1,24,369.63,2025-04-27,13,High‑Value Loyalists
R03324,10,21,315.25,2025-04-18,10,Regular Commuters
R03325,11,20,312.12,2025-04-17,9,Regular Commuters
R03326,2,26,362.07,2025-04-26,14,High‑Value Loyalists
R03327,45,16,200.23,2025-03-14,3,At Risk Users
R03328,16,17,256.28,2025-04-12,7,Occasional Riders
R03329,19,16,229.19,2025-04-09,4,At Risk Users
R03330,11,18,266.9,2025-04-17,7,Occasional Riders
R03331,39,20,302.56,2025-03-20,7,Occasional Riders
R03332,29,21,318.45,2025-03-30,8,Occasional Riders
R03333,10,17,289.42,2025-04-18,9,Regular Commuters
R03334,11,26,410.65,2025-04-17,13,High‑Value Loyalists
R03335,45,21,307.3,2025-03-14,7,Occasional Riders
R03336,30,15,194.03,2025-03-29,4,At Risk Users
R03337,15,27,490.07,2025-04-13,13,High‑Value Loyalists
R03338,36,22,325.56,2025-03-23,9,Regular Commuters
R03339,27,22,348.18,2025-04-01,10,Regular Commuters
R03340,83,14,190.85,2025-02-04,3,At Risk Users
R03341,2,33,481.03999999999996,2025-04-26,15,High‑Value Loyalists
R03342,24,25,415.05,2025-04-04,12,High‑Value Loyalists
R03343,54,19,271.01,2025-03-05,5,At Risk Users
R03344,2,21,318.84,2025-04-26,11,Regular Commuters
R03345,39,20,289.94,2025-03-20,7,Occasional Riders
R03346,15,20,304.9,2025-04-13,9,Regular Commuters
R03347,17,20,319.15999999999997,2025-04-11,9,Regular Commuters
R03348,13,23,359.17,2025-04-15,11,Regular Commuters
R03349,16,22,356.5,2025-04-12,11,Regular Commuters
R03350,8,17,268.01,2025-04-20,8,Occasional Riders
R03351,18,20,320.16,2025-04-10,9,Regular Commuters
R03352,6,22,344.13,2025-04-22,12,High‑Value Loyalists
R03353,3,21,352.75,2025-04-25,12,High‑Value Loyalists
R03354,34,18,266.72,2025-03-25,5,At Risk Users
R03355,3,24,352.59,2025-04-25,13,High‑Value Loyalists
R03356,8,28,442.19,2025-04-20,14,High‑Value Loyalists
R03357,19,24,388.03,2025-04-09,11,Regular Commuters
R03358,3,21,418.66,2025-04-25,13,High‑Value Loyalists
R03359,35,16,275.23,2025-03-24,4,At Risk Users
R03360,29,19,360.83,2025-03-30,8,Occasional Riders
R03361,33,21,312.18,2025-03-26,7,Occasional Riders
R03362,3,28,417.98,2025-04-25,15,High‑Value Loyalists
R03363,25,22,346.88,2025-04-03,10,Regular Commuters
R03364,6,22,330.69,2025-04-22,12,High‑Value Loyalists
R03365,69,13,190.44,2025-02-18,3,At Risk Users
R03366,53,18,272.51,2025-03-06,5,At Risk Users
R03367,19,17,258.4,2025-04-09,6,Occasional Riders
R03368,2,19,327.27,2025-04-26,11,Regular Commuters
R03369,20,23,323.56,2025-04-08,10,Regular Commuters
R03370,18,17,248.17,2025-04-10,7,Occasional Riders
R03371,6,20,301.21,2025-04-22,10,Regular Commuters
R03372,10,21,301.79,2025-04-18,10,Regular Commuters
R03373,16,17,257.84,2025-04-12,7,Occasional Riders
R03374,37,15,272.85,2025-03-22,4,At Risk Users
R03375,3,26,362.78,2025-04-25,14,High‑Value Loyalists
